Data Escala de Tempo 1 CDH Simp 4;Data Escala de Tempo 1 CDH Simp 4;Subsistema;Selecione Tipo de CDH Simp 4
17/07/2019 08:00;17/07/2019 08:00;Sudeste/Centro-Oeste;34400
17/07/2019 09:00;17/07/2019 09:00;Sudeste/Centro-Oeste;35583
17/07/2019 10:00;17/07/2019 10:00;Sudeste/Centro-Oeste;36488
17/07/2019 11:00;17/07/2019 11:00;Sudeste/Centro-Oeste;36158
17/07/2019 12:00;17/07/2019 12:00;Sudeste/Centro-Oeste;35901
17/07/2019 13:00;17/07/2019 13:00;Sudeste/Centro-Oeste;36879
17/07/2019 14:00;17/07/2019 14:00;Sudeste/Centro-Oeste;37281
17/07/2019 15:00;17/07/2019 15:00;Sudeste/Centro-Oeste;37648
17/07/2019 16:00;17/07/2019 16:00;Sudeste/Centro-Oeste;38056
17/07/2019 17:00;17/07/2019 17:00;Sudeste/Centro-Oeste;38083
17/07/2019 18:00;17/07/2019 18:00;Sudeste/Centro-Oeste;41058
17/07/2019 19:00;17/07/2019 19:00;Sudeste/Centro-Oeste;39730
17/07/2019 20:00;17/07/2019 20:00;Sudeste/Centro-Oeste;38810
17/07/2019 21:00;17/07/2019 21:00;Sudeste/Centro-Oeste;37993
17/07/2019 22:00;17/07/2019 22:00;Sudeste/Centro-Oeste;35883
17/07/2019 23:00;17/07/2019 23:00;Sudeste/Centro-Oeste;32628
18/07/2019 00:00;18/07/2019 00:00;Sudeste/Centro-Oeste;30268
18/07/2019 01:00;18/07/2019 01:00;Sudeste/Centro-Oeste;28001
18/07/2019 02:00;18/07/2019 02:00;Sudeste/Centro-Oeste;26852
18/07/2019 03:00;18/07/2019 03:00;Sudeste/Centro-Oeste;26631
18/07/2019 04:00;18/07/2019 04:00;Sudeste/Centro-Oeste;26742
18/07/2019 05:00;18/07/2019 05:00;Sudeste/Centro-Oeste;27977
18/07/2019 06:00;18/07/2019 06:00;Sudeste/Centro-Oeste;29950
18/07/2019 07:00;18/07/2019 07:00;Sudeste/Centro-Oeste;32005
18/07/2019 08:00;18/07/2019 08:00;Sudeste/Centro-Oeste;34283
18/07/2019 09:00;18/07/2019 09:00;Sudeste/Centro-Oeste;35720
18/07/2019 10:00;18/07/2019 10:00;Sudeste/Centro-Oeste;36547
18/07/2019 11:00;18/07/2019 11:00;Sudeste/Centro-Oeste;36463
18/07/2019 12:00;18/07/2019 12:00;Sudeste/Centro-Oeste;36094
18/07/2019 13:00;18/07/2019 13:00;Sudeste/Centro-Oeste;36989
18/07/2019 14:00;18/07/2019 14:00;Sudeste/Centro-Oeste;37544
18/07/2019 15:00;18/07/2019 15:00;Sudeste/Centro-Oeste;37616
18/07/2019 16:00;18/07/2019 16:00;Sudeste/Centro-Oeste;38063
18/07/2019 17:00;18/07/2019 17:00;Sudeste/Centro-Oeste;38530
18/07/2019 18:00;18/07/2019 18:00;Sudeste/Centro-Oeste;41519
18/07/2019 19:00;18/07/2019 19:00;Sudeste/Centro-Oeste;40374
18/07/2019 20:00;18/07/2019 20:00;Sudeste/Centro-Oeste;39062
18/07/2019 21:00;18/07/2019 21:00;Sudeste/Centro-Oeste;38335
18/07/2019 22:00;18/07/2019 22:00;Sudeste/Centro-Oeste;36158
18/07/2019 23:00;18/07/2019 23:00;Sudeste/Centro-Oeste;33307
19/07/2019 00:00;19/07/2019 00:00;Sudeste/Centro-Oeste;30440
19/07/2019 01:00;19/07/2019 01:00;Sudeste/Centro-Oeste;28509
19/07/2019 02:00;19/07/2019 02:00;Sudeste/Centro-Oeste;27359
19/07/2019 03:00;19/07/2019 03:00;Sudeste/Centro-Oeste;27008
19/07/2019 04:00;19/07/2019 04:00;Sudeste/Centro-Oeste;27165
19/07/2019 05:00;19/07/2019 05:00;Sudeste/Centro-Oeste;28352
19/07/2019 06:00;19/07/2019 06:00;Sudeste/Centro-Oeste;30303
19/07/2019 07:00;19/07/2019 07:00;Sudeste/Centro-Oeste;32175
19/07/2019 08:00;19/07/2019 08:00;Sudeste/Centro-Oeste;34464
19/07/2019 09:00;19/07/2019 09:00;Sudeste/Centro-Oeste;35877
19/07/2019 10:00;19/07/2019 10:00;Sudeste/Centro-Oeste;36864
19/07/2019 11:00;19/07/2019 11:00;Sudeste/Centro-Oeste;36575
19/07/2019 12:00;19/07/2019 12:00;Sudeste/Centro-Oeste;36327
19/07/2019 13:00;19/07/2019 13:00;Sudeste/Centro-Oeste;37226
19/07/2019 14:00;19/07/2019 14:00;Sudeste/Centro-Oeste;37841
19/07/2019 15:00;19/07/2019 15:00;Sudeste/Centro-Oeste;37920
19/07/2019 16:00;19/07/2019 16:00;Sudeste/Centro-Oeste;37843
19/07/2019 17:00;19/07/2019 17:00;Sudeste/Centro-Oeste;38169
19/07/2019 18:00;19/07/2019 18:00;Sudeste/Centro-Oeste;41459
19/07/2019 19:00;19/07/2019 19:00;Sudeste/Centro-Oeste;40262
19/07/2019 20:00;19/07/2019 20:00;Sudeste/Centro-Oeste;38772
19/07/2019 21:00;19/07/2019 21:00;Sudeste/Centro-Oeste;37884
19/07/2019 22:00;19/07/2019 22:00;Sudeste/Centro-Oeste;36241
19/07/2019 23:00;19/07/2019 23:00;Sudeste/Centro-Oeste;33560
20/07/2019 00:00;20/07/2019 00:00;Sudeste/Centro-Oeste;30617
20/07/2019 01:00;20/07/2019 01:00;Sudeste/Centro-Oeste;28511
20/07/2019 02:00;20/07/2019 02:00;Sudeste/Centro-Oeste;27393
20/07/2019 03:00;20/07/2019 03:00;Sudeste/Centro-Oeste;26863
20/07/2019 04:00;20/07/2019 04:00;Sudeste/Centro-Oeste;26627
20/07/2019 05:00;20/07/2019 05:00;Sudeste/Centro-Oeste;26985
20/07/2019 06:00;20/07/2019 06:00;Sudeste/Centro-Oeste;27284
20/07/2019 07:00;20/07/2019 07:00;Sudeste/Centro-Oeste;28051
20/07/2019 08:00;20/07/2019 08:00;Sudeste/Centro-Oeste;29870
20/07/2019 09:00;20/07/2019 09:00;Sudeste/Centro-Oeste;31548
20/07/2019 10:00;20/07/2019 10:00;Sudeste/Centro-Oeste;32542
20/07/2019 11:00;20/07/2019 11:00;Sudeste/Centro-Oeste;32777
20/07/2019 12:00;20/07/2019 12:00;Sudeste/Centro-Oeste;32704
20/07/2019 13:00;20/07/2019 13:00;Sudeste/Centro-Oeste;32480
20/07/2019 14:00;20/07/2019 14:00;Sudeste/Centro-Oeste;32379
20/07/2019 15:00;20/07/2019 15:00;Sudeste/Centro-Oeste;32581
20/07/2019 16:00;20/07/2019 16:00;Sudeste/Centro-Oeste;33179
20/07/2019 17:00;20/07/2019 17:00;Sudeste/Centro-Oeste;35618
20/07/2019 18:00;20/07/2019 18:00;Sudeste/Centro-Oeste;40063
20/07/2019 19:00;20/07/2019 19:00;Sudeste/Centro-Oeste;38426
20/07/2019 20:00;20/07/2019 20:00;Sudeste/Centro-Oeste;36105
20/07/2019 21:00;20/07/2019 21:00;Sudeste/Centro-Oeste;34183
20/07/2019 22:00;20/07/2019 22:00;Sudeste/Centro-Oeste;32151
20/07/2019 23:00;20/07/2019 23:00;Sudeste/Centro-Oeste;29951
21/07/2019 00:00;21/07/2019 00:00;Sudeste/Centro-Oeste;27968
21/07/2019 01:00;21/07/2019 01:00;Sudeste/Centro-Oeste;26304
21/07/2019 02:00;21/07/2019 02:00;Sudeste/Centro-Oeste;25164
21/07/2019 03:00;21/07/2019 03:00;Sudeste/Centro-Oeste;24416
21/07/2019 04:00;21/07/2019 04:00;Sudeste/Centro-Oeste;24148
21/07/2019 05:00;21/07/2019 05:00;Sudeste/Centro-Oeste;24237
21/07/2019 06:00;21/07/2019 06:00;Sudeste/Centro-Oeste;23846
21/07/2019 07:00;21/07/2019 07:00;Sudeste/Centro-Oeste;23467
21/07/2019 08:00;21/07/2019 08:00;Sudeste/Centro-Oeste;24939
21/07/2019 09:00;21/07/2019 09:00;Sudeste/Centro-Oeste;26331
21/07/2019 10:00;21/07/2019 10:00;Sudeste/Centro-Oeste;27479
21/07/2019 11:00;21/07/2019 11:00;Sudeste/Centro-Oeste;28489
21/07/2019 12:00;21/07/2019 12:00;Sudeste/Centro-Oeste;28698
21/07/2019 13:00;21/07/2019 13:00;Sudeste/Centro-Oeste;28338
21/07/2019 14:00;21/07/2019 14:00;Sudeste/Centro-Oeste;28021
21/07/2019 15:00;21/07/2019 15:00;Sudeste/Centro-Oeste;28240
21/07/2019 16:00;21/07/2019 16:00;Sudeste/Centro-Oeste;29266
21/07/2019 17:00;21/07/2019 17:00;Sudeste/Centro-Oeste;32243
21/07/2019 18:00;21/07/2019 18:00;Sudeste/Centro-Oeste;37075
21/07/2019 19:00;21/07/2019 19:00;Sudeste/Centro-Oeste;35476
21/07/2019 20:00;21/07/2019 20:00;Sudeste/Centro-Oeste;34279
21/07/2019 21:00;21/07/2019 21:00;Sudeste/Centro-Oeste;33117
21/07/2019 22:00;21/07/2019 22:00;Sudeste/Centro-Oeste;31749
21/07/2019 23:00;21/07/2019 23:00;Sudeste/Centro-Oeste;29661
22/07/2019 00:00;22/07/2019 00:00;Sudeste/Centro-Oeste;27447
22/07/2019 01:00;22/07/2019 01:00;Sudeste/Centro-Oeste;26078
22/07/2019 02:00;22/07/2019 02:00;Sudeste/Centro-Oeste;25276
22/07/2019 03:00;22/07/2019 03:00;Sudeste/Centro-Oeste;24984
22/07/2019 04:00;22/07/2019 04:00;Sudeste/Centro-Oeste;25331
22/07/2019 05:00;22/07/2019 05:00;Sudeste/Centro-Oeste;26772
22/07/2019 06:00;22/07/2019 06:00;Sudeste/Centro-Oeste;28933
22/07/2019 07:00;22/07/2019 07:00;Sudeste/Centro-Oeste;31010
22/07/2019 08:00;22/07/2019 08:00;Sudeste/Centro-Oeste;33760
22/07/2019 09:00;22/07/2019 09:00;Sudeste/Centro-Oeste;35382
22/07/2019 10:00;22/07/2019 10:00;Sudeste/Centro-Oeste;36379
22/07/2019 11:00;22/07/2019 11:00;Sudeste/Centro-Oeste;36511
22/07/2019 12:00;22/07/2019 12:00;Sudeste/Centro-Oeste;36396
22/07/2019 13:00;22/07/2019 13:00;Sudeste/Centro-Oeste;37512
22/07/2019 14:00;22/07/2019 14:00;Sudeste/Centro-Oeste;37998
22/07/2019 15:00;22/07/2019 15:00;Sudeste/Centro-Oeste;38247
22/07/2019 16:00;22/07/2019 16:00;Sudeste/Centro-Oeste;38454
22/07/2019 17:00;22/07/2019 17:00;Sudeste/Centro-Oeste;38260
22/07/2019 18:00;22/07/2019 18:00;Sudeste/Centro-Oeste;41022
22/07/2019 19:00;22/07/2019 19:00;Sudeste/Centro-Oeste;40000
22/07/2019 20:00;22/07/2019 20:00;Sudeste/Centro-Oeste;39089
22/07/2019 21:00;22/07/2019 21:00;Sudeste/Centro-Oeste;38370
22/07/2019 22:00;22/07/2019 22:00;Sudeste/Centro-Oeste;36642
22/07/2019 23:00;22/07/2019 23:00;Sudeste/Centro-Oeste;33395
23/07/2019 00:00;23/07/2019 00:00;Sudeste/Centro-Oeste;30771
23/07/2019 01:00;23/07/2019 01:00;Sudeste/Centro-Oeste;28744
23/07/2019 02:00;23/07/2019 02:00;Sudeste/Centro-Oeste;27679
23/07/2019 03:00;23/07/2019 03:00;Sudeste/Centro-Oeste;27170
23/07/2019 04:00;23/07/2019 04:00;Sudeste/Centro-Oeste;27368
23/07/2019 05:00;23/07/2019 05:00;Sudeste/Centro-Oeste;28666
23/07/2019 06:00;23/07/2019 06:00;Sudeste/Centro-Oeste;30527
23/07/2019 07:00;23/07/2019 07:00;Sudeste/Centro-Oeste;32523
23/07/2019 08:00;23/07/2019 08:00;Sudeste/Centro-Oeste;34926
23/07/2019 09:00;23/07/2019 09:00;Sudeste/Centro-Oeste;36369
23/07/2019 10:00;23/07/2019 10:00;Sudeste/Centro-Oeste;37424
23/07/2019 11:00;23/07/2019 11:00;Sudeste/Centro-Oeste;37441
23/07/2019 12:00;23/07/2019 12:00;Sudeste/Centro-Oeste;37244
23/07/2019 13:00;23/07/2019 13:00;Sudeste/Centro-Oeste;38052
23/07/2019 14:00;23/07/2019 14:00;Sudeste/Centro-Oeste;38811
23/07/2019 15:00;23/07/2019 15:00;Sudeste/Centro-Oeste;39095
23/07/2019 16:00;23/07/2019 16:00;Sudeste/Centro-Oeste;39225
23/07/2019 17:00;23/07/2019 17:00;Sudeste/Centro-Oeste;38723
23/07/2019 18:00;23/07/2019 18:00;Sudeste/Centro-Oeste;42115
23/07/2019 19:00;23/07/2019 19:00;Sudeste/Centro-Oeste;41001
23/07/2019 20:00;23/07/2019 20:00;Sudeste/Centro-Oeste;40049
23/07/2019 21:00;23/07/2019 21:00;Sudeste/Centro-Oeste;39415
23/07/2019 22:00;23/07/2019 22:00;Sudeste/Centro-Oeste;37258
23/07/2019 23:00;23/07/2019 23:00;Sudeste/Centro-Oeste;34022
24/07/2019 00:00;24/07/2019 00:00;Sudeste/Centro-Oeste;31204
24/07/2019 01:00;24/07/2019 01:00;Sudeste/Centro-Oeste;29251
24/07/2019 02:00;24/07/2019 02:00;Sudeste/Centro-Oeste;28074
24/07/2019 03:00;24/07/2019 03:00;Sudeste/Centro-Oeste;27538
24/07/2019 04:00;24/07/2019 04:00;Sudeste/Centro-Oeste;27669
24/07/2019 05:00;24/07/2019 05:00;Sudeste/Centro-Oeste;28930
24/07/2019 06:00;24/07/2019 06:00;Sudeste/Centro-Oeste;30907
24/07/2019 07:00;24/07/2019 07:00;Sudeste/Centro-Oeste;32815
24/07/2019 08:00;24/07/2019 08:00;Sudeste/Centro-Oeste;35123
24/07/2019 09:00;24/07/2019 09:00;Sudeste/Centro-Oeste;36620
24/07/2019 10:00;24/07/2019 10:00;Sudeste/Centro-Oeste;37656
24/07/2019 11:00;24/07/2019 11:00;Sudeste/Centro-Oeste;37776
24/07/2019 12:00;24/07/2019 12:00;Sudeste/Centro-Oeste;37599
24/07/2019 13:00;24/07/2019 13:00;Sudeste/Centro-Oeste;38743
24/07/2019 14:00;24/07/2019 14:00;Sudeste/Centro-Oeste;39384
24/07/2019 15:00;24/07/2019 15:00;Sudeste/Centro-Oeste;39559
24/07/2019 16:00;24/07/2019 16:00;Sudeste/Centro-Oeste;39491
24/07/2019 17:00;24/07/2019 17:00;Sudeste/Centro-Oeste;39064
24/07/2019 18:00;24/07/2019 18:00;Sudeste/Centro-Oeste;42220
24/07/2019 19:00;24/07/2019 19:00;Sudeste/Centro-Oeste;40986
24/07/2019 20:00;24/07/2019 20:00;Sudeste/Centro-Oeste;40138
24/07/2019 21:00;24/07/2019 21:00;Sudeste/Centro-Oeste;39338
24/07/2019 22:00;24/07/2019 22:00;Sudeste/Centro-Oeste;37076
24/07/2019 23:00;24/07/2019 23:00;Sudeste/Centro-Oeste;33832
25/07/2019 00:00;25/07/2019 00:00;Sudeste/Centro-Oeste;31168
25/07/2019 01:00;25/07/2019 01:00;Sudeste/Centro-Oeste;29247
25/07/2019 02:00;25/07/2019 02:00;Sudeste/Centro-Oeste;28371
25/07/2019 03:00;25/07/2019 03:00;Sudeste/Centro-Oeste;27985
25/07/2019 04:00;25/07/2019 04:00;Sudeste/Centro-Oeste;27959
25/07/2019 05:00;25/07/2019 05:00;Sudeste/Centro-Oeste;29325
25/07/2019 06:00;25/07/2019 06:00;Sudeste/Centro-Oeste;31076
25/07/2019 07:00;25/07/2019 07:00;Sudeste/Centro-Oeste;33166
25/07/2019 08:00;25/07/2019 08:00;Sudeste/Centro-Oeste;35395
25/07/2019 09:00;25/07/2019 09:00;Sudeste/Centro-Oeste;36644
25/07/2019 10:00;25/07/2019 10:00;Sudeste/Centro-Oeste;37754
25/07/2019 11:00;25/07/2019 11:00;Sudeste/Centro-Oeste;37908
25/07/2019 12:00;25/07/2019 12:00;Sudeste/Centro-Oeste;37561
25/07/2019 13:00;25/07/2019 13:00;Sudeste/Centro-Oeste;38485
25/07/2019 14:00;25/07/2019 14:00;Sudeste/Centro-Oeste;38976
25/07/2019 15:00;25/07/2019 15:00;Sudeste/Centro-Oeste;39306
25/07/2019 16:00;25/07/2019 16:00;Sudeste/Centro-Oeste;39514
25/07/2019 17:00;25/07/2019 17:00;Sudeste/Centro-Oeste;39241
25/07/2019 18:00;25/07/2019 18:00;Sudeste/Centro-Oeste;41949
25/07/2019 19:00;25/07/2019 19:00;Sudeste/Centro-Oeste;40860
25/07/2019 20:00;25/07/2019 20:00;Sudeste/Centro-Oeste;39788
25/07/2019 21:00;25/07/2019 21:00;Sudeste/Centro-Oeste;38992
25/07/2019 22:00;25/07/2019 22:00;Sudeste/Centro-Oeste;36761
25/07/2019 23:00;25/07/2019 23:00;Sudeste/Centro-Oeste;33967
26/07/2019 00:00;26/07/2019 00:00;Sudeste/Centro-Oeste;31232
26/07/2019 01:00;26/07/2019 01:00;Sudeste/Centro-Oeste;29251
26/07/2019 02:00;26/07/2019 02:00;Sudeste/Centro-Oeste;28008
26/07/2019 03:00;26/07/2019 03:00;Sudeste/Centro-Oeste;27625
26/07/2019 04:00;26/07/2019 04:00;Sudeste/Centro-Oeste;28001
26/07/2019 05:00;26/07/2019 05:00;Sudeste/Centro-Oeste;29280
26/07/2019 06:00;26/07/2019 06:00;Sudeste/Centro-Oeste;31230
26/07/2019 07:00;26/07/2019 07:00;Sudeste/Centro-Oeste;33355
26/07/2019 08:00;26/07/2019 08:00;Sudeste/Centro-Oeste;35602
26/07/2019 09:00;26/07/2019 09:00;Sudeste/Centro-Oeste;36774
26/07/2019 10:00;26/07/2019 10:00;Sudeste/Centro-Oeste;37884
26/07/2019 11:00;26/07/2019 11:00;Sudeste/Centro-Oeste;37888
26/07/2019 12:00;26/07/2019 12:00;Sudeste/Centro-Oeste;37599
26/07/2019 13:00;26/07/2019 13:00;Sudeste/Centro-Oeste;38450
26/07/2019 14:00;26/07/2019 14:00;Sudeste/Centro-Oeste;38923
26/07/2019 15:00;26/07/2019 15:00;Sudeste/Centro-Oeste;39085
26/07/2019 16:00;26/07/2019 16:00;Sudeste/Centro-Oeste;38670
26/07/2019 17:00;26/07/2019 17:00;Sudeste/Centro-Oeste;38444
26/07/2019 18:00;26/07/2019 18:00;Sudeste/Centro-Oeste;41765
26/07/2019 19:00;26/07/2019 19:00;Sudeste/Centro-Oeste;40588
26/07/2019 20:00;26/07/2019 20:00;Sudeste/Centro-Oeste;39297
26/07/2019 21:00;26/07/2019 21:00;Sudeste/Centro-Oeste;38320
26/07/2019 22:00;26/07/2019 22:00;Sudeste/Centro-Oeste;36690
26/07/2019 23:00;26/07/2019 23:00;Sudeste/Centro-Oeste;34169
27/07/2019 00:00;27/07/2019 00:00;Sudeste/Centro-Oeste;31394
27/07/2019 01:00;27/07/2019 01:00;Sudeste/Centro-Oeste;29399
27/07/2019 02:00;27/07/2019 02:00;Sudeste/Centro-Oeste;28041
27/07/2019 03:00;27/07/2019 03:00;Sudeste/Centro-Oeste;27405
27/07/2019 04:00;27/07/2019 04:00;Sudeste/Centro-Oeste;27352
27/07/2019 05:00;27/07/2019 05:00;Sudeste/Centro-Oeste;27704
27/07/2019 06:00;27/07/2019 06:00;Sudeste/Centro-Oeste;27963
27/07/2019 07:00;27/07/2019 07:00;Sudeste/Centro-Oeste;28564
27/07/2019 08:00;27/07/2019 08:00;Sudeste/Centro-Oeste;30484
27/07/2019 09:00;27/07/2019 09:00;Sudeste/Centro-Oeste;32156
27/07/2019 10:00;27/07/2019 10:00;Sudeste/Centro-Oeste;33208
27/07/2019 11:00;27/07/2019 11:00;Sudeste/Centro-Oeste;33463
27/07/2019 12:00;27/07/2019 12:00;Sudeste/Centro-Oeste;33405
27/07/2019 13:00;27/07/2019 13:00;Sudeste/Centro-Oeste;33238
27/07/2019 14:00;27/07/2019 14:00;Sudeste/Centro-Oeste;33207
27/07/2019 15:00;27/07/2019 15:00;Sudeste/Centro-Oeste;33333
27/07/2019 16:00;27/07/2019 16:00;Sudeste/Centro-Oeste;33691
27/07/2019 17:00;27/07/2019 17:00;Sudeste/Centro-Oeste;35818
27/07/2019 18:00;27/07/2019 18:00;Sudeste/Centro-Oeste;40585
27/07/2019 19:00;27/07/2019 19:00;Sudeste/Centro-Oeste;39485
27/07/2019 20:00;27/07/2019 20:00;Sudeste/Centro-Oeste;37140
27/07/2019 21:00;27/07/2019 21:00;Sudeste/Centro-Oeste;35067
27/07/2019 22:00;27/07/2019 22:00;Sudeste/Centro-Oeste;33169
27/07/2019 23:00;27/07/2019 23:00;Sudeste/Centro-Oeste;30903
28/07/2019 00:00;28/07/2019 00:00;Sudeste/Centro-Oeste;28762
28/07/2019 01:00;28/07/2019 01:00;Sudeste/Centro-Oeste;27197
28/07/2019 02:00;28/07/2019 02:00;Sudeste/Centro-Oeste;26153
28/07/2019 03:00;28/07/2019 03:00;Sudeste/Centro-Oeste;25429
28/07/2019 04:00;28/07/2019 04:00;Sudeste/Centro-Oeste;25024
28/07/2019 05:00;28/07/2019 05:00;Sudeste/Centro-Oeste;25104
28/07/2019 06:00;28/07/2019 06:00;Sudeste/Centro-Oeste;24687
28/07/2019 07:00;28/07/2019 07:00;Sudeste/Centro-Oeste;24316
28/07/2019 08:00;28/07/2019 08:00;Sudeste/Centro-Oeste;25614
28/07/2019 09:00;28/07/2019 09:00;Sudeste/Centro-Oeste;26939
28/07/2019 10:00;28/07/2019 10:00;Sudeste/Centro-Oeste;28071
28/07/2019 11:00;28/07/2019 11:00;Sudeste/Centro-Oeste;29005
28/07/2019 12:00;28/07/2019 12:00;Sudeste/Centro-Oeste;29171
28/07/2019 13:00;28/07/2019 13:00;Sudeste/Centro-Oeste;28754
28/07/2019 14:00;28/07/2019 14:00;Sudeste/Centro-Oeste;28476
28/07/2019 15:00;28/07/2019 15:00;Sudeste/Centro-Oeste;28700
28/07/2019 16:00;28/07/2019 16:00;Sudeste/Centro-Oeste;29787
28/07/2019 17:00;28/07/2019 17:00;Sudeste/Centro-Oeste;32490
28/07/2019 18:00;28/07/2019 18:00;Sudeste/Centro-Oeste;37508
28/07/2019 19:00;28/07/2019 19:00;Sudeste/Centro-Oeste;36249
28/07/2019 20:00;28/07/2019 20:00;Sudeste/Centro-Oeste;34836
28/07/2019 21:00;28/07/2019 21:00;Sudeste/Centro-Oeste;33687
28/07/2019 22:00;28/07/2019 22:00;Sudeste/Centro-Oeste;32183
28/07/2019 23:00;28/07/2019 23:00;Sudeste/Centro-Oeste;29941
29/07/2019 00:00;29/07/2019 00:00;Sudeste/Centro-Oeste;27805
29/07/2019 01:00;29/07/2019 01:00;Sudeste/Centro-Oeste;26314
29/07/2019 02:00;29/07/2019 02:00;Sudeste/Centro-Oeste;25480
29/07/2019 03:00;29/07/2019 03:00;Sudeste/Centro-Oeste;25240
29/07/2019 04:00;29/07/2019 04:00;Sudeste/Centro-Oeste;25644
29/07/2019 05:00;29/07/2019 05:00;Sudeste/Centro-Oeste;27300
29/07/2019 06:00;29/07/2019 06:00;Sudeste/Centro-Oeste;29700
29/07/2019 07:00;29/07/2019 07:00;Sudeste/Centro-Oeste;31621
29/07/2019 08:00;29/07/2019 08:00;Sudeste/Centro-Oeste;34211
29/07/2019 09:00;29/07/2019 09:00;Sudeste/Centro-Oeste;35905
29/07/2019 10:00;29/07/2019 10:00;Sudeste/Centro-Oeste;37225
29/07/2019 11:00;29/07/2019 11:00;Sudeste/Centro-Oeste;37534
29/07/2019 12:00;29/07/2019 12:00;Sudeste/Centro-Oeste;37171
29/07/2019 13:00;29/07/2019 13:00;Sudeste/Centro-Oeste;37919
29/07/2019 14:00;29/07/2019 14:00;Sudeste/Centro-Oeste;38548
29/07/2019 15:00;29/07/2019 15:00;Sudeste/Centro-Oeste;38701
29/07/2019 16:00;29/07/2019 16:00;Sudeste/Centro-Oeste;38754
29/07/2019 17:00;29/07/2019 17:00;Sudeste/Centro-Oeste;38282
29/07/2019 18:00;29/07/2019 18:00;Sudeste/Centro-Oeste;41216
29/07/2019 19:00;29/07/2019 19:00;Sudeste/Centro-Oeste;40712
29/07/2019 20:00;29/07/2019 20:00;Sudeste/Centro-Oeste;40160
29/07/2019 21:00;29/07/2019 21:00;Sudeste/Centro-Oeste;39235
29/07/2019 22:00;29/07/2019 22:00;Sudeste/Centro-Oeste;37101
29/07/2019 23:00;29/07/2019 23:00;Sudeste/Centro-Oeste;33659
30/07/2019 00:00;30/07/2019 00:00;Sudeste/Centro-Oeste;31087
30/07/2019 01:00;30/07/2019 01:00;Sudeste/Centro-Oeste;29225
30/07/2019 02:00;30/07/2019 02:00;Sudeste/Centro-Oeste;28158
30/07/2019 03:00;30/07/2019 03:00;Sudeste/Centro-Oeste;27712
30/07/2019 04:00;30/07/2019 04:00;Sudeste/Centro-Oeste;27957
30/07/2019 05:00;30/07/2019 05:00;Sudeste/Centro-Oeste;29414
30/07/2019 06:00;30/07/2019 06:00;Sudeste/Centro-Oeste;31547
30/07/2019 07:00;30/07/2019 07:00;Sudeste/Centro-Oeste;33192
30/07/2019 08:00;30/07/2019 08:00;Sudeste/Centro-Oeste;35337
30/07/2019 09:00;30/07/2019 09:00;Sudeste/Centro-Oeste;36660
30/07/2019 10:00;30/07/2019 10:00;Sudeste/Centro-Oeste;37948
30/07/2019 11:00;30/07/2019 11:00;Sudeste/Centro-Oeste;38081
30/07/2019 12:00;30/07/2019 12:00;Sudeste/Centro-Oeste;37735
30/07/2019 13:00;30/07/2019 13:00;Sudeste/Centro-Oeste;38681
30/07/2019 14:00;30/07/2019 14:00;Sudeste/Centro-Oeste;39308
30/07/2019 15:00;30/07/2019 15:00;Sudeste/Centro-Oeste;39486
30/07/2019 16:00;30/07/2019 16:00;Sudeste/Centro-Oeste;39473
30/07/2019 17:00;30/07/2019 17:00;Sudeste/Centro-Oeste;39119
30/07/2019 18:00;30/07/2019 18:00;Sudeste/Centro-Oeste;41875
30/07/2019 19:00;30/07/2019 19:00;Sudeste/Centro-Oeste;41097
30/07/2019 20:00;30/07/2019 20:00;Sudeste/Centro-Oeste;40162
30/07/2019 21:00;30/07/2019 21:00;Sudeste/Centro-Oeste;39366
30/07/2019 22:00;30/07/2019 22:00;Sudeste/Centro-Oeste;37031
30/07/2019 23:00;30/07/2019 23:00;Sudeste/Centro-Oeste;33814
31/07/2019 00:00;31/07/2019 00:00;Sudeste/Centro-Oeste;29087
31/07/2019 01:00;31/07/2019 01:00;Sudeste/Centro-Oeste;27003
31/07/2019 02:00;31/07/2019 02:00;Sudeste/Centro-Oeste;25967
31/07/2019 03:00;31/07/2019 03:00;Sudeste/Centro-Oeste;25608
31/07/2019 04:00;31/07/2019 04:00;Sudeste/Centro-Oeste;25862
31/07/2019 05:00;31/07/2019 05:00;Sudeste/Centro-Oeste;27398
31/07/2019 06:00;31/07/2019 06:00;Sudeste/Centro-Oeste;29570
31/07/2019 07:00;31/07/2019 07:00;Sudeste/Centro-Oeste;31003
31/07/2019 08:00;31/07/2019 08:00;Sudeste/Centro-Oeste;33270
31/07/2019 09:00;31/07/2019 09:00;Sudeste/Centro-Oeste;34792
31/07/2019 10:00;31/07/2019 10:00;Sudeste/Centro-Oeste;36279
31/07/2019 11:00;31/07/2019 11:00;Sudeste/Centro-Oeste;36558
31/07/2019 12:00;31/07/2019 12:00;Sudeste/Centro-Oeste;35939
31/07/2019 13:00;31/07/2019 13:00;Sudeste/Centro-Oeste;36894
31/07/2019 14:00;31/07/2019 14:00;Sudeste/Centro-Oeste;37606
31/07/2019 15:00;31/07/2019 15:00;Sudeste/Centro-Oeste;37804
31/07/2019 16:00;31/07/2019 16:00;Sudeste/Centro-Oeste;37666
31/07/2019 17:00;31/07/2019 17:00;Sudeste/Centro-Oeste;36887
31/07/2019 18:00;31/07/2019 18:00;Sudeste/Centro-Oeste;40155
31/07/2019 19:00;31/07/2019 19:00;Sudeste/Centro-Oeste;39301
